State,Date,Body Aches,Fatigue,Flu-like,Seasonal Cold,Trouble Breathing,Nausea or Diarrhea,Loss of Appetite,Fever,Changes in Smell or Taste,Abdominal Pain,Chills,Cough,Headache
Alaska,2020-08-20,0,0,3,0,1,0,0,3,0,0,0,0,0
Alaska,2020-08-21,1,0,19,0,1,0,0,0,0,0,0,0,0
Alaska,2020-08-22,2,1,0,0,2,0,0,1,0,0,0,0,0
Alaska,2020-08-23,0,0,3,0,0,0,0,0,0,0,0,0,0
Alaska,2020-08-24,0,0,2,0,1,0,0,0,0,0,0,0,0
Alaska,2020-08-25,2,0,6,0,0,0,0,0,0,0,0,0,0
Alaska,2020-08-26,0,0,9,0,0,0,0,0,0,0,0,0,0
Alaska,2020-08-27,2,0,1,1,1,0,0,0,0,0,0,0,0
Alaska,2020-08-28,0,1,0,0,1,0,0,0,0,0,0,0,0
Alaska,2020-08-29,0,0,3,0,1,0,0,0,1,0,0,0,0
Alaska,2020-08-30,1,2,15,0,2,0,0,1,0,0,0,0,0
Alaska,2020-08-31,0,1,9,0,1,1,0,1,0,0,0,1,0
Alaska,2020-09-01,0,2,8,0,2,0,0,0,0,0,0,0,0
Alaska,2020-09-02,0,1,5,0,1,1,0,1,0,0,0,0,0
Alaska,2020-09-03,0,4,4,0,1,0,0,0,0,0,0,1,0
Alaska,2020-09-04,1,0,0,0,0,0,0,0,0,0,0,0,0
Alaska,2020-09-05,1,0,0,0,0,0,0,0,0,0,0,0,1
Alaska,2020-09-06,1,0,0,0,1,0,0,0,0,0,0,0,0
Alaska,2020-09-07,0,1,5,0,1,0,0,1,0,0,0,0,0
Alaska,2020-09-08,0,0,5,0,0,0,0,1,0,0,0,0,0
Alaska,2020-09-09,2,0,35,0,1,1,0,1,0,0,0,0,0
Alaska,2020-09-10,0,1,19,0,1,0,0,0,0,0,0,0,0
Alaska,2020-09-11,0,0,3,0,0,0,0,1,0,0,0,0,1
Alaska,2020-09-12,0,0,3,0,2,0,1,0,0,0,0,0,0
Alaska,2020-09-13,0,1,5,0,0,0,0,0,2,0,0,0,0
Alaska,2020-09-14,2,0,3,0,0,0,0,0,0,0,0,0,0
Alaska,2020-09-15,0,2,1,0,3,0,0,0,0,0,0,0,0
Arizona,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-03-12,0,0,8,0,4,0,0,0,0,0,0,2,0
Arizona,2020-03-13,8,5,88,1,15,5,1,7,3,0,0,16,3
Arizona,2020-03-14,3,4,52,1,8,0,0,8,0,0,0,5,0
Arizona,2020-03-15,4,1,80,3,29,4,0,12,1,0,0,1,0
Arizona,2020-03-16,2,16,89,1,13,2,0,2,0,0,0,3,3
Arizona,2020-03-17,2,5,66,0,11,0,1,6,1,0,1,10,2
Arizona,2020-03-18,4,5,73,0,18,0,0,18,0,0,1,9,1
Arizona,2020-03-19,5,2,58,0,18,1,0,12,2,0,0,2,1
Arizona,2020-03-20,21,2,61,0,102,8,3,10,1,1,0,7,1
Arizona,2020-03-21,5,4,52,0,40,1,0,7,3,0,0,167,0
Arizona,2020-03-22,9,5,47,1,17,4,0,20,7,0,0,95,1
Arizona,2020-03-23,8,8,25,0,10,23,2,13,124,0,1,22,0
Arizona,2020-03-24,6,3,38,0,19,4,0,9,14,0,0,13,3
Arizona,2020-03-25,4,2,50,1,12,2,0,2,8,0,0,8,1
Arizona,2020-03-26,9,3,68,0,13,4,0,1,2,0,0,1,0
Arizona,2020-03-27,9,12,93,0,37,3,0,9,4,0,1,5,0
Arizona,2020-03-28,6,4,59,0,29,5,0,21,3,0,0,20,0
Arizona,2020-03-29,4,3,47,1,161,5,0,8,3,0,0,10,0
Arizona,2020-03-30,0,12,30,0,77,1,0,2,3,0,0,4,0
Arizona,2020-03-31,10,17,76,3,195,2,0,10,7,0,0,3,0
Arizona,2020-04-01,2,3,58,0,17,1,1,5,10,1,0,2,0
Arizona,2020-04-02,2,3,32,1,18,5,0,7,10,0,4,1,0
Arizona,2020-04-03,6,2,42,1,8,4,0,8,14,0,0,11,1
Arizona,2020-04-04,7,5,27,0,20,2,1,9,2,0,0,4,2
Arizona,2020-04-05,6,5,74,2,44,3,0,5,9,0,0,5,0
Arizona,2020-04-06,2,2,90,0,52,3,0,9,6,0,0,3,1
Arizona,2020-04-07,2,7,43,0,24,2,0,4,1,0,1,6,0
Arizona,2020-04-08,1,3,52,0,46,4,0,3,6,0,0,0,0
Arizona,2020-04-09,3,3,25,0,21,2,1,7,2,0,0,5,0
Arizona,2020-04-10,5,9,77,0,16,2,0,4,1,0,0,1,1
Arizona,2020-04-11,5,4,85,0,14,1,0,4,1,0,0,6,0
Arizona,2020-04-12,1,10,71,0,11,1,0,1,2,0,0,3,0
Arizona,2020-04-13,4,4,47,1,13,7,0,2,1,0,0,3,1
Arizona,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-04-15,2,4,39,0,49,3,0,3,5,0,0,4,0
Arizona,2020-04-16,11,2,54,2,10,2,0,2,2,0,0,2,0
Arizona,2020-04-17,8,0,89,6,11,2,0,5,10,0,0,0,0
Arizona,2020-04-18,3,4,31,0,26,2,0,10,5,0,0,5,0
Arizona,2020-04-19,7,3,53,1,5,1,0,3,5,0,0,1,0
Arizona,2020-04-20,14,5,49,1,7,1,1,8,3,0,1,4,0
Arizona,2020-04-21,7,11,54,0,8,3,0,7,0,0,0,3,2
Arizona,2020-04-22,7,12,118,0,18,0,0,6,4,0,1,5,1
Arizona,2020-04-23,3,6,62,1,7,2,0,5,9,0,0,5,0
Arizona,2020-04-24,15,16,34,2,7,2,1,5,3,0,0,5,0
Arizona,2020-04-25,9,6,32,2,29,0,0,4,8,0,3,3,1
Arizona,2020-04-26,8,4,46,2,2,2,0,3,5,0,3,1,1
Arizona,2020-04-27,15,13,43,1,14,2,0,9,5,0,1,6,1
Arizona,2020-04-28,6,12,247,0,10,1,0,7,5,0,1,5,0
Arizona,2020-04-29,3,7,152,0,10,2,1,2,0,0,0,4,0
Arizona,2020-04-30,2,7,33,0,5,4,0,6,4,0,0,2,0
Arizona,2020-05-01,5,4,84,0,37,0,0,4,7,0,0,3,0
Arizona,2020-05-02,5,5,54,0,30,0,0,2,2,0,1,2,0
Arizona,2020-05-03,2,0,31,1,9,0,0,2,3,0,0,1,0
Arizona,2020-05-04,2,4,35,0,13,0,0,2,2,0,0,1,1
Arizona,2020-05-05,1,20,24,2,13,0,0,10,1,0,0,0,0
Arizona,2020-05-06,1,2,12,0,6,2,0,8,4,0,0,4,0
Arizona,2020-05-07,4,6,21,0,9,0,0,2,1,0,0,0,0
Arizona,2020-05-08,8,3,15,0,9,2,0,1,1,0,0,1,1
Arizona,2020-05-09,1,3,24,3,8,0,0,11,0,0,0,0,3
Arizona,2020-05-10,3,3,40,0,4,0,0,2,4,0,0,1,0
Arizona,2020-05-11,2,3,29,1,9,0,0,8,4,0,0,1,0
Arizona,2020-05-12,3,17,35,0,2,1,0,0,3,0,0,6,0
Arizona,2020-05-13,6,4,19,0,15,3,0,6,11,0,4,6,0
Arizona,2020-05-14,7,5,39,2,15,1,0,6,2,0,1,2,0
Arizona,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
Arizona,2020-05-17,2,4,27,1,7,0,0,2,5,0,0,1,0
Arizona,2020-05-18,3,1,21,0,6,0,1,6,13,0,1,0,0
Arizona,2020-05-19,3,6,22,0,2,7,0,3,4,0,0,3,0
Arizona,2020-05-20,0,0,0,1,0,0,0,0,0,0,0,0,0
Arizona,2020-05-21,5,4,41,0,5,0,1,5,1,0,0,2,0
Arizona,2020-05-22,1,2,17,0,2,0,0,1,2,0,0,0,0
Arizona,2020-05-23,3,2,13,0,10,0,0,0,0,0,0,0,0
Arizona,2020-05-24,3,6,17,0,5,0,0,1,3,0,0,0,0
Arizona,2020-05-25,1,7,24,0,1,0,0,76,1,0,0,0,0
Arizona,2020-05-26,0,5,39,0,3,0,0,52,2,0,1,2,0
Arizona,2020-05-27,0,8,21,0,4,1,0,6,0,0,0,0,0
Arizona,2020-05-28,19,4,20,0,7,0,0,3,4,1,0,2,0
Arizona,2020-05-29,12,0,23,2,158,2,0,4,0,0,1,3,0
Arizona,2020-05-30,1,1,7,0,12,2,0,5,5,0,0,0,0
Arizona,2020-05-31,1,1,9,0,16,0,0,3,0,0,0,0,0
Arizona,2020-06-01,4,3,4,0,9,0,0,1,0,0,0,2,1
Arizona,2020-06-02,2,3,1,1,1,0,0,2,0,0,0,3,0
Arizona,2020-06-03,12,0,2,0,3,1,0,2,0,0,2,3,0
Arizona,2020-06-04,8,0,6,1,6,0,0,1,3,0,0,3,0
Arizona,2020-06-05,2,1,8,0,0,1,0,0,0,0,0,0,0
Arizona,2020-06-06,7,9,1,1,8,0,0,2,0,0,0,2,1
Arizona,2020-06-07,0,3,6,0,2,0,0,1,3,0,0,0,0
Arizona,2020-06-08,2,4,9,0,11,1,0,0,2,0,0,3,0
Arizona,2020-06-10,3,3,12,0,8,0,0,2,2,0,0,5,0
Arizona,2020-06-11,1,5,20,0,5,1,0,5,6,0,0,3,0
Arizona,2020-06-12,3,6,35,0,13,0,0,1,9,0,0,1,0
Arizona,2020-06-13,6,3,19,0,3,0,0,2,2,0,1,7,1
Arizona,2020-06-14,3,39,12,0,12,2,0,1,0,0,0,0,1
Arizona,2020-06-15,4,14,22,0,22,1,1,5,6,0,0,2,0
Arizona,2020-06-16,4,5,44,2,48,0,0,8,5,0,1,172,0
Arizona,2020-06-17,8,13,32,1,21,0,0,6,1,0,0,28,2
Arizona,2020-06-18,5,5,53,0,9,0,0,9,4,0,0,5,1
Arizona,2020-06-19,11,4,29,0,7,0,0,2,0,0,1,4,0
Arizona,2020-06-22,16,1,36,0,18,1,1,3,25,0,7,6,1
Arizona,2020-06-23,5,6,82,0,115,0,1,7,10,0,1,51,0
Arizona,2020-06-24,4,26,268,2,28,0,1,6,4,0,1,61,0
Arizona,2020-06-25,5,143,38,0,28,0,0,5,26,0,0,4,3
Arizona,2020-06-26,6,88,15,1,19,0,0,3,4,0,0,24,1
Arizona,2020-06-27,13,15,18,1,53,1,0,5,6,0,0,6,2
Arizona,2020-06-29,1,8,28,0,25,0,0,7,7,0,0,1,1
Arizona,2020-06-30,2,5,38,2,13,0,0,2,6,0,1,0,1
Arizona,2020-07-01,12,8,131,1,46,0,0,23,16,0,1,5,0
Arizona,2020-07-02,77,21,23,1,37,1,0,25,5,0,0,0,1
Arizona,2020-07-03,12,8,56,0,22,0,0,48,12,0,1,6,1
Arizona,2020-07-04,5,11,36,0,24,0,0,341,6,0,0,5,2
Arizona,2020-07-05,8,15,25,0,24,1,0,69,5,1,0,1,0
Arizona,2020-07-06,6,19,62,1,23,3,0,22,8,0,2,1,3
Arizona,2020-07-07,5,24,79,0,53,3,0,9,2,0,0,3,0
Arizona,2020-07-08,6,24,49,1,22,4,1,5,8,0,3,13,1
Arizona,2020-07-09,31,15,83,8,57,0,16,18,4,0,1,2,7
Arizona,2020-07-10,38,40,60,11,65,1,18,17,17,0,0,5,0
Arizona,2020-07-11,11,33,21,1,26,3,0,7,6,0,1,1,2
Arizona,2020-07-12,8,12,65,2,41,6,0,0,10,0,0,11,2
Arizona,2020-07-13,21,27,57,11,47,4,0,15,30,0,0,16,2
Arizona,2020-07-14,10,33,66,6,29,19,0,3,59,0,0,2,1
Arizona,2020-07-15,7,17,130,0,8,4,2,8,40,0,1,4,0
Arizona,2020-07-16,9,10,96,2,22,17,1,1,19,0,1,4,0
Arizona,2020-07-17,18,12,123,5,20,7,0,14,14,0,3,0,3
Arizona,2020-07-18,3,6,80,0,11,0,0,21,6,0,0,1,6
Arizona,2020-07-19,2,8,51,1,16,0,0,2,6,0,0,2,2
Arizona,2020-07-20,4,16,53,2,11,0,0,1,5,0,0,3,0
Arizona,2020-07-21,103,7,38,1,11,0,0,14,5,0,1,2,0
Arizona,2020-07-22,35,5,34,0,13,3,0,30,10,1,1,5,1
Arizona,2020-07-23,7,11,59,0,5,0,0,6,20,0,0,1,1
Arizona,2020-07-24,5,5,52,0,11,0,0,1,47,0,0,1,0
Arizona,2020-07-25,5,11,22,4,11,0,0,2,20,0,1,5,0
Arizona,2020-07-26,21,6,38,4,10,2,1,8,2,0,0,1,1
Arizona,2020-07-27,10,21,29,4,7,94,1,97,5,1,0,5,2
Arizona,2020-07-28,11,5,56,0,22,43,0,44,3,0,1,0,0
Arizona,2020-07-29,17,4,24,0,10,7,0,7,7,0,1,2,1
Arizona,2020-07-30,13,6,83,0,8,0,0,1,5,0,0,0,1
Arizona,2020-07-31,25,2,49,1,14,0,0,3,1,0,0,4,1
Arizona,2020-08-01,5,1,13,0,11,0,0,4,3,0,0,3,0
Arizona,2020-08-02,6,1,41,0,39,0,0,4,4,0,0,3,0
Arizona,2020-08-03,4,3,63,0,30,0,0,3,0,0,1,2,0
Arizona,2020-08-04,2,2,41,0,7,0,1,0,4,0,0,2,0
Arizona,2020-08-05,3,2,35,0,10,3,1,1,5,0,0,5,1
Arizona,2020-08-06,7,9,24,1,18,5,1,4,3,0,0,0,4
Arizona,2020-08-07,3,3,24,0,5,0,0,4,0,0,0,2,1
Arizona,2020-08-08,2,2,13,0,5,0,0,5,0,0,0,3,1
Arizona,2020-08-09,11,9,32,0,8,0,0,0,0,0,0,1,1
Arizona,2020-08-10,4,9,18,0,5,1,0,4,1,0,0,0,0
Arizona,2020-08-11,1,124,192,1,7,1,0,2,2,0,0,1,2
Arizona,2020-08-12,2,25,64,0,15,0,0,7,3,0,0,3,1
Arizona,2020-08-13,4,6,46,1,7,4,0,5,8,0,0,2,0
Arizona,2020-08-14,2,1,55,0,10,1,0,10,7,0,0,0,1
Arizona,2020-08-15,2,19,11,0,64,4,0,2,2,0,0,2,0
Arizona,2020-08-16,0,6,22,0,4,0,1,1,0,0,0,0,0
Arizona,2020-08-17,0,4,8,0,6,0,0,1,2,0,0,0,0
Arizona,2020-08-18,1,2,27,0,22,0,0,0,11,0,0,2,0
Arizona,2020-08-19,5,5,88,1,14,0,0,1,6,0,0,2,0
Arizona,2020-08-20,2,3,36,2,9,2,0,17,2,0,0,2,0
Arizona,2020-08-21,2,4,136,0,7,0,0,3,0,0,0,1,0
Arizona,2020-08-22,3,6,17,0,3,0,0,1,0,0,0,2,0
Arizona,2020-08-23,2,1,55,0,5,3,0,0,3,0,0,0,0
Arizona,2020-08-24,3,2,14,0,25,0,0,0,0,0,0,0,0
Arizona,2020-08-25,8,3,5,1,4,0,0,3,2,0,0,1,1
Arizona,2020-08-26,6,2,8,3,15,0,0,1,0,0,0,6,0
Arizona,2020-08-27,1,5,15,0,8,2,0,0,2,0,0,0,0
Arizona,2020-08-28,6,1,20,1,13,1,0,1,4,0,0,2,0
Arizona,2020-08-29,4,7,7,1,7,0,0,3,0,0,0,1,0
Arizona,2020-08-30,5,3,122,0,17,0,0,5,1,0,0,1,0
Arizona,2020-08-31,5,11,241,0,17,2,0,10,3,0,0,8,0
Arizona,2020-09-01,1,5,134,0,5,0,0,3,4,0,0,7,0
Arizona,2020-09-02,2,11,29,0,4,1,0,4,2,0,0,3,0
Arizona,2020-09-03,5,8,41,0,5,0,0,2,6,0,0,1,0
Arizona,2020-09-04,2,5,26,0,1,0,0,1,16,0,0,2,0
Arizona,2020-09-05,1,24,16,0,8,0,0,2,4,0,0,3,1
Arizona,2020-09-06,1,16,14,0,3,0,0,4,5,0,0,0,0
Arizona,2020-09-07,4,8,16,0,23,0,0,3,0,0,0,0,0
Arizona,2020-09-08,0,2,72,0,18,1,0,1,0,0,0,2,0
Arizona,2020-09-09,6,4,270,0,10,2,0,16,1,0,0,1,1
Arizona,2020-09-10,6,2,277,0,6,1,0,8,4,0,0,1,2
Arizona,2020-09-11,5,2,62,0,14,0,1,1,3,0,0,1,0
Arizona,2020-09-12,1,0,22,0,13,0,0,1,3,0,0,1,0
Arizona,2020-09-13,1,2,31,0,4,1,0,1,6,0,0,1,0
Arizona,2020-09-14,1,2,28,0,6,0,0,0,1,0,0,0,0
Arizona,2020-09-15,7,17,36,0,32,0,0,4,3,0,0,0,0
Arkansas,2020-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-02,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-03,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-04,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-05,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-06,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-07,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-09,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-10,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-11,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-12,0,0,2,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-03-13,0,1,11,2,1,0,0,2,0,0,0,3,0
Arkansas,2020-03-14,2,2,12,0,2,0,0,3,0,0,0,3,0
Arkansas,2020-03-15,0,1,7,0,6,0,0,5,0,0,0,2,0
Arkansas,2020-03-16,0,3,13,0,2,1,0,2,0,0,0,3,0
Arkansas,2020-03-17,0,1,12,0,2,0,0,1,0,0,0,0,0
Arkansas,2020-03-18,2,1,7,0,4,0,0,2,0,0,0,0,0
Arkansas,2020-03-19,1,1,9,0,2,1,0,1,0,0,0,3,0
Arkansas,2020-03-20,2,0,5,0,12,0,0,4,0,0,1,0,0
Arkansas,2020-03-21,0,1,5,0,4,0,0,0,0,0,0,31,0
Arkansas,2020-03-22,1,0,11,2,1,1,0,5,0,0,0,15,0
Arkansas,2020-03-23,3,2,6,0,3,2,0,2,29,0,0,4,0
Arkansas,2020-03-24,0,0,1,0,2,3,1,0,6,0,0,2,0
Arkansas,2020-03-25,3,4,13,0,3,0,0,1,2,0,1,2,0
Arkansas,2020-03-26,0,0,9,0,6,1,0,0,1,0,0,0,0
Arkansas,2020-03-27,1,3,15,0,1,0,0,3,0,0,0,2,0
Arkansas,2020-03-28,1,11,13,0,4,1,0,4,2,0,0,4,0
Arkansas,2020-03-29,1,3,9,0,25,0,0,0,3,0,1,0,0
Arkansas,2020-03-30,0,1,7,0,8,1,0,0,0,0,0,0,0
Arkansas,2020-03-31,0,3,14,0,22,0,0,8,0,0,0,0,0
Arkansas,2020-04-01,0,1,11,0,1,0,0,5,1,0,0,1,0
Arkansas,2020-04-02,1,0,4,0,1,0,0,2,2,0,1,3,0
Arkansas,2020-04-03,2,0,2,1,3,0,0,4,2,0,0,1,1
Arkansas,2020-04-04,0,0,5,0,1,1,0,0,3,0,0,0,0
Arkansas,2020-04-05,0,0,6,0,5,0,0,0,3,0,0,0,0
Arkansas,2020-04-06,1,2,10,0,6,1,0,0,2,1,0,1,0
Arkansas,2020-04-07,0,0,10,0,4,0,0,0,0,0,0,0,0
Arkansas,2020-04-08,0,0,8,0,7,0,0,3,0,0,0,1,0
Arkansas,2020-04-09,2,1,9,0,2,0,0,8,0,0,0,2,0
Arkansas,2020-04-10,3,0,13,0,2,0,0,0,0,0,0,0,1
Arkansas,2020-04-11,0,3,9,0,1,0,0,2,0,0,0,0,0
Arkansas,2020-04-12,1,0,12,0,0,0,0,0,1,0,0,0,0
Arkansas,2020-04-13,0,0,9,0,0,1,0,1,1,0,0,0,0
Arkansas,2020-04-14,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-04-15,1,2,8,0,11,0,0,3,0,0,0,0,0
Arkansas,2020-04-16,2,1,5,0,2,0,0,0,2,0,0,1,0
Arkansas,2020-04-17,1,2,7,1,1,1,0,1,0,0,0,1,0
Arkansas,2020-04-18,0,0,4,0,1,2,0,1,3,0,0,0,0
Arkansas,2020-04-19,0,0,7,0,1,0,0,2,1,0,0,1,0
Arkansas,2020-04-20,2,0,6,0,1,0,0,1,0,0,0,0,0
Arkansas,2020-04-21,0,2,15,0,2,1,0,0,0,0,0,0,0
Arkansas,2020-04-22,0,2,21,0,2,0,0,0,1,0,0,2,0
Arkansas,2020-04-23,0,1,6,1,43,0,0,21,0,0,0,21,0
Arkansas,2020-04-24,5,1,4,0,62,1,0,34,0,0,0,32,0
Arkansas,2020-04-25,1,1,5,0,6,1,0,2,1,0,0,2,0
Arkansas,2020-04-26,1,2,7,0,0,0,0,0,1,0,0,0,0
Arkansas,2020-04-27,1,1,5,0,1,0,0,3,0,0,2,1,0
Arkansas,2020-04-28,2,0,34,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-04-29,1,5,18,0,1,1,0,1,0,0,0,3,0
Arkansas,2020-04-30,0,1,3,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-05-01,1,0,4,0,1,0,0,1,0,0,0,0,0
Arkansas,2020-05-02,0,0,1,0,3,0,0,0,1,0,0,0,0
Arkansas,2020-05-03,0,0,10,0,2,0,0,0,1,0,0,0,0
Arkansas,2020-05-04,1,0,2,0,4,0,0,2,0,0,0,1,0
Arkansas,2020-05-05,0,1,1,0,2,1,0,1,0,0,0,1,0
Arkansas,2020-05-06,0,0,1,0,2,0,0,0,0,0,0,0,0
Arkansas,2020-05-07,1,0,2,0,4,0,0,0,0,0,0,0,0
Arkansas,2020-05-08,2,0,1,0,3,0,0,3,0,0,0,1,1
Arkansas,2020-05-09,0,2,5,0,4,0,0,1,0,0,0,0,0
Arkansas,2020-05-10,1,2,15,0,2,0,0,0,0,0,0,0,0
Arkansas,2020-05-11,0,0,5,0,1,0,0,0,2,0,0,0,0
Arkansas,2020-05-12,0,2,2,0,2,0,0,0,0,0,0,2,0
Arkansas,2020-05-13,0,1,2,0,4,0,0,1,0,0,0,3,1
Arkansas,2020-05-14,0,0,8,0,1,0,0,0,0,0,0,3,0
Arkansas,2020-05-15,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-05-16,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-05-17,0,1,5,0,1,0,0,0,0,0,0,0,0
Arkansas,2020-05-18,0,2,5,0,4,0,0,1,3,0,0,1,0
Arkansas,2020-05-19,0,2,4,0,0,0,0,2,0,0,0,1,0
Arkansas,2020-05-20,0,0,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-05-21,0,2,3,0,0,0,0,1,0,0,0,0,1
Arkansas,2020-05-22,2,1,7,0,1,0,0,0,1,0,0,0,0
Arkansas,2020-05-23,0,0,4,0,0,0,0,1,0,0,0,0,0
Arkansas,2020-05-24,1,0,4,0,1,0,0,3,0,0,0,0,0
Arkansas,2020-05-25,0,0,5,0,2,0,0,9,1,0,0,0,0
Arkansas,2020-05-26,2,1,10,0,0,0,0,3,0,0,0,1,0
Arkansas,2020-05-27,1,1,4,0,1,0,0,0,2,0,0,0,0
Arkansas,2020-05-28,2,2,5,0,2,0,0,1,0,0,0,0,0
Arkansas,2020-05-29,3,0,4,0,29,1,0,0,1,0,0,0,0
Arkansas,2020-05-30,0,1,1,0,0,0,0,0,2,0,0,0,0
Arkansas,2020-05-31,0,0,1,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-06-01,0,1,2,0,1,0,0,1,3,0,0,2,0
Arkansas,2020-06-02,0,0,1,0,0,0,0,0,0,0,0,4,0
Arkansas,2020-06-03,0,0,0,0,0,0,0,1,0,0,0,0,0
Arkansas,2020-06-04,0,2,0,0,1,0,0,0,0,0,0,0,0
Arkansas,2020-06-05,2,0,2,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-06-06,0,3,0,0,0,0,0,0,0,0,0,0,0
Arkansas,2020-06-07,1,1,1,0,8,0,0,3,1,0,0,3,0
Arkansas,2020-06-08,0,0,1,0,1,0,0,0,0,0,0,0,0
Arkansas,2020-06-10,0,2,6,0,16,0,0,4,0,0,0,5,0
Arkansas,2020-06-11,1,3,2,1,4,2,0,3,3,0,0,0,0
Arkansas,2020-06-12,0,2,3,0,0,0,0,1,0,0,0,6,0
Arkansas,2020-06-13,4,1,1,0,0,1,0,2,5,0,1,3,1
Arkansas,2020-06-14,0,1,3,0,0,1,0,0,0,0,0,1,0
Arkansas,2020-06-15,0,10,16,0,5,0,0,1,0,0,0,1,0
Arkansas,2020-06-16,1,3,3,0,6,0,0,0,0,0,0,5,0
Arkansas,2020-06-17,0,4,11,0,1,0,0,0,0,0,0,0,0
Arkansas,2020-06-18,0,2,15,0,3,0,0,2,1,0,0,0,0
Arkansas,2020-06-19,0,7,4,0,4,0,0,0,0,0,0,0,0
Arkansas,2020-06-22,6,0,5,1,4,0,0,1,2,0,2,0,0
Arkansas,2020-06-23,0,1,12,0,10,0,0,0,4,0,0,6,0
Arkansas,2020-06-24,2,1,48,0,4,0,0,1,0,0,1,7,0
Arkansas,2020-06-25,0,11,8,0,4,0,0,1,2,0,0,1,0
Arkansas,2020-06-26,1,14,5,0,5,1,0,1,0,0,0,2,0
Arkansas,2020-06-27,0,3,3,0,8,0,0,0,0,0,0,0,0
Arkansas,2020-06-29,1,2,10,0,1,0,0,1,1,0,0,0,0
Arkansas,2020-06-30,0,2,7,0,7,0,0,0,2,0,0,0,0
Arkansas,2020-07-01,0,1,15,0,10,1,0,1,0,0,0,0,0
Arkansas,2020-07-02,15,5,1,0,5,0,0,1,0,0,0,0,0
Arkansas,2020-07-03,1,1,13,0,2,0,0,8,1,0,1,1,2
Arkansas,2020-07-04,0,1,2,0,2,0,0,35,2,0,0,1,0
Arkansas,2020-07-05,0,1,1,0,3,0,0,5,0,0,0,0,1
Arkansas,2020-07-06,1,7,4,0,1,0,0,4,0,0,0,0,0
Arkansas,2020-07-07,2,1,8,1,1,0,0,1,0,0,0,0,0
Arkansas,2020-07-08,3,0,7,0,6,0,0,6,1,0,0,2,0
Arkansas,2020-07-09,4,1,14,2,8,0,4,3,0,0,0,0,0
Arkansas,2020-07-10,9,7,6,0,14,0,0,1,1,0,0,0,0
Arkansas,2020-07-11,3,4,6,0,5,0,0,1,0,0,0,1,1
Arkansas,2020-07-12,0,0,12,0,9,0,1,1,1,0,0,0,0
Arkansas,2020-07-13,1,5,6,1,6,0,0,1,2,0,0,1,0
Arkansas,2020-07-14,1,4,13,0,3,1,0,5,14,0,0,1,0
Arkansas,2020-07-15,1,0,16,0,2,0,0,0,5,0,0,0,1
Arkansas,2020-07-16,4,3,23,0,6,4,0,1,4,0,1,2,1
Arkansas,2020-07-17,2,3,24,2,3,1,0,3,0,0,2,1,1
Arkansas,2020-07-18,0,1,8,0,2,0,0,1,0,0,0,0,0
Arkansas,2020-07-19,1,0,9,0,1,0,0,0,0,0,0,0,0
Arkansas,2020-07-20,2,2,10,1,0,0,0,0,2,0,0,1,0
Arkansas,2020-07-21,15,1,10,0,1,0,0,1,0,0,1,0,0
Arkansas,2020-07-22,4,0,13,0,46,0,0,19,0,0,0,19,0
