State,Date,# COVID Tweets,# Twitter Users
Oregon,2020-07-19,2307,1353
Oregon,2020-07-20,2781,1667
Oregon,2020-07-21,2681,1584
Oregon,2020-07-22,2819,1662
Oregon,2020-07-23,2353,1395
Oregon,2020-07-24,2687,1575
Oregon,2020-07-25,2680,1683
Oregon,2020-07-26,2198,1276
Oregon,2020-07-27,2990,1768
Oregon,2020-07-28,3939,2124
Oregon,2020-07-29,3161,1798
Oregon,2020-07-30,3979,2311
Oregon,2020-07-31,3349,2024
Oregon,2020-08-01,2308,1307
Oregon,2020-08-02,2397,1368
Oregon,2020-08-03,2633,1500
Oregon,2020-08-04,2432,1404
Oregon,2020-08-05,2718,1661
Oregon,2020-08-06,2905,1672
Oregon,2020-08-07,2415,1465
Oregon,2020-08-08,1704,1082
Oregon,2020-08-09,2037,1258
Oregon,2020-08-10,2069,1287
Oregon,2020-08-11,2161,1343
Oregon,2020-08-12,1635,1080
Oregon,2020-08-13,1843,1177
Oregon,2020-08-14,1659,1051
Oregon,2020-08-15,1345,889
Oregon,2020-08-16,1319,840
Oregon,2020-08-17,1490,962
Pennsylvania,2020-03-01,0,0
Pennsylvania,2020-03-02,0,0
Pennsylvania,2020-03-03,0,0
Pennsylvania,2020-03-04,0,0
Pennsylvania,2020-03-05,0,0
Pennsylvania,2020-03-06,0,0
Pennsylvania,2020-03-07,0,0
Pennsylvania,2020-03-08,0,0
Pennsylvania,2020-03-09,0,0
Pennsylvania,2020-03-10,0,0
Pennsylvania,2020-03-11,0,0
Pennsylvania,2020-03-12,1446,1218
Pennsylvania,2020-03-13,13512,8796
Pennsylvania,2020-03-14,12044,7930
Pennsylvania,2020-03-15,11922,7276
Pennsylvania,2020-03-16,12361,8120
Pennsylvania,2020-03-17,12664,8269
Pennsylvania,2020-03-18,11860,7960
Pennsylvania,2020-03-19,12142,8196
Pennsylvania,2020-03-20,12218,8214
Pennsylvania,2020-03-21,9939,6674
Pennsylvania,2020-03-22,10664,6712
Pennsylvania,2020-03-23,12351,7755
Pennsylvania,2020-03-24,11711,7281
Pennsylvania,2020-03-25,11698,7287
Pennsylvania,2020-03-26,6647,4407
Pennsylvania,2020-03-27,12408,7708
Pennsylvania,2020-03-28,10625,6533
Pennsylvania,2020-03-29,10400,6062
Pennsylvania,2020-03-30,8264,5402
Pennsylvania,2020-03-31,11847,7432
Pennsylvania,2020-04-01,12307,7512
Pennsylvania,2020-04-02,13485,8075
Pennsylvania,2020-04-03,12240,7396
Pennsylvania,2020-04-04,11089,6372
Pennsylvania,2020-04-05,10219,5752
Pennsylvania,2020-04-06,11753,6978
Pennsylvania,2020-04-07,12379,7301
Pennsylvania,2020-04-08,12540,7269
Pennsylvania,2020-04-09,12215,7209
Pennsylvania,2020-04-10,12231,7028
Pennsylvania,2020-04-11,9806,5660
Pennsylvania,2020-04-12,9019,5211
Pennsylvania,2020-04-13,10339,6024
Pennsylvania,2020-04-14,12345,7068
Pennsylvania,2020-04-15,12612,7177
Pennsylvania,2020-04-16,11895,6865
Pennsylvania,2020-04-17,11290,6509
Pennsylvania,2020-04-18,10004,5696
Pennsylvania,2020-04-19,10034,5333
Pennsylvania,2020-04-20,11723,6342
Pennsylvania,2020-04-21,9864,5643
Pennsylvania,2020-04-22,11763,6343
Pennsylvania,2020-04-23,11524,6577
Pennsylvania,2020-04-24,11753,6604
Pennsylvania,2020-04-25,8268,4734
Pennsylvania,2020-04-26,7245,4167
Pennsylvania,2020-04-27,9955,5673
Pennsylvania,2020-04-28,11255,6472
Pennsylvania,2020-04-29,10854,6068
Pennsylvania,2020-04-30,10294,5819
Pennsylvania,2020-05-01,9942,5984
Pennsylvania,2020-05-02,7107,4106
Pennsylvania,2020-05-03,6669,3826
Pennsylvania,2020-05-04,9488,5359
Pennsylvania,2020-05-05,10771,5843
Pennsylvania,2020-05-06,10503,5854
Pennsylvania,2020-05-07,9422,5409
Pennsylvania,2020-05-08,9249,5514
Pennsylvania,2020-05-09,7657,4318
Pennsylvania,2020-05-10,6753,3776
Pennsylvania,2020-05-11,11428,6553
Pennsylvania,2020-05-12,10443,6061
Pennsylvania,2020-05-13,8897,5196
Pennsylvania,2020-05-14,9594,5597
Pennsylvania,2020-05-15,8977,5284
Pennsylvania,2020-05-16,5527,3258
Pennsylvania,2020-05-17,6185,3589
Pennsylvania,2020-05-18,8253,4987
Pennsylvania,2020-05-19,9724,5704
Pennsylvania,2020-05-20,9593,5646
Pennsylvania,2020-05-21,8922,5304
Pennsylvania,2020-05-22,6252,3827
Pennsylvania,2020-05-23,5211,3252
Pennsylvania,2020-05-24,5324,3491
Pennsylvania,2020-05-25,5265,3370
Pennsylvania,2020-05-26,7067,4448
Pennsylvania,2020-05-27,6636,4068
Pennsylvania,2020-05-28,8956,5245
Pennsylvania,2020-05-29,7496,4800
Pennsylvania,2020-05-30,3955,2734
Pennsylvania,2020-05-31,3598,2700
Pennsylvania,2020-06-01,4995,3598
Pennsylvania,2020-06-02,5378,4030
Pennsylvania,2020-06-03,4697,3278
Pennsylvania,2020-06-04,6247,4472
Pennsylvania,2020-06-05,5080,3623
Pennsylvania,2020-06-06,3543,2575
Pennsylvania,2020-06-07,3124,2342
Pennsylvania,2020-06-08,4703,3201
Pennsylvania,2020-06-10,5354,3811
Pennsylvania,2020-06-11,5107,3448
Pennsylvania,2020-06-12,5698,3693
Pennsylvania,2020-06-13,3774,2656
Pennsylvania,2020-06-14,3646,2561
Pennsylvania,2020-06-15,5513,3655
Pennsylvania,2020-06-16,6246,3899
Pennsylvania,2020-06-17,7281,4622
Pennsylvania,2020-06-18,7914,5515
Pennsylvania,2020-06-19,6434,4482
Pennsylvania,2020-06-22,6810,4522
Pennsylvania,2020-06-23,8116,5162
Pennsylvania,2020-06-24,7137,4543
Pennsylvania,2020-06-25,8258,5119
Pennsylvania,2020-06-26,8306,5127
Pennsylvania,2020-06-27,6163,3836
Pennsylvania,2020-06-29,7735,5180
Pennsylvania,2020-06-30,7730,5029
Pennsylvania,2020-07-01,8741,5774
Pennsylvania,2020-07-02,10419,6375
Pennsylvania,2020-07-03,7537,4545
Pennsylvania,2020-07-04,5926,3783
Pennsylvania,2020-07-05,4965,3107
Pennsylvania,2020-07-06,8786,5223
Pennsylvania,2020-07-07,7755,4683
Pennsylvania,2020-07-08,7966,4856
Pennsylvania,2020-07-09,7800,5115
Pennsylvania,2020-07-10,6705,4271
Pennsylvania,2020-07-11,6133,3902
Pennsylvania,2020-07-12,5862,3631
Pennsylvania,2020-07-13,7989,4724
Pennsylvania,2020-07-14,7852,4606
Pennsylvania,2020-07-15,9605,5910
Pennsylvania,2020-07-16,10285,6044
Pennsylvania,2020-07-17,8599,5230
Pennsylvania,2020-07-18,5210,3405
Pennsylvania,2020-07-19,4400,2889
Pennsylvania,2020-07-20,6363,4036
Pennsylvania,2020-07-21,6023,3776
Pennsylvania,2020-07-22,6095,3789
Pennsylvania,2020-07-23,5532,3453
Pennsylvania,2020-07-24,5780,3622
Pennsylvania,2020-07-25,5208,3467
Pennsylvania,2020-07-26,4461,2938
Pennsylvania,2020-07-27,7184,4662
Pennsylvania,2020-07-28,8960,5283
Pennsylvania,2020-07-29,7063,4302
Pennsylvania,2020-07-30,8922,5444
Pennsylvania,2020-07-31,7042,4387
Pennsylvania,2020-08-01,4921,2971
Pennsylvania,2020-08-02,4650,2795
Pennsylvania,2020-08-03,6427,3882
Pennsylvania,2020-08-04,5470,3382
Pennsylvania,2020-08-05,6074,3846
Pennsylvania,2020-08-06,6497,4076
Pennsylvania,2020-08-07,5519,3638
Pennsylvania,2020-08-08,3534,2268
Pennsylvania,2020-08-09,4166,2746
Pennsylvania,2020-08-10,5409,3503
Pennsylvania,2020-08-11,5361,3380
Pennsylvania,2020-08-12,4284,2877
Pennsylvania,2020-08-13,4432,2927
Pennsylvania,2020-08-14,3805,2485
Pennsylvania,2020-08-15,3060,2070
Pennsylvania,2020-08-16,2723,1788
Pennsylvania,2020-08-17,3871,2641
Rhode Island,2020-03-01,0,0
Rhode Island,2020-03-02,0,0
Rhode Island,2020-03-03,0,0
Rhode Island,2020-03-04,0,0
Rhode Island,2020-03-05,0,0
Rhode Island,2020-03-06,0,0
Rhode Island,2020-03-07,0,0
Rhode Island,2020-03-08,0,0
Rhode Island,2020-03-09,0,0
Rhode Island,2020-03-10,0,0
Rhode Island,2020-03-11,0,0
Rhode Island,2020-03-12,126,110
Rhode Island,2020-03-13,1113,714
Rhode Island,2020-03-14,1103,725
Rhode Island,2020-03-15,1104,659
Rhode Island,2020-03-16,1051,709
Rhode Island,2020-03-17,1169,775
Rhode Island,2020-03-18,1100,755
Rhode Island,2020-03-19,1056,678
Rhode Island,2020-03-20,1049,723
Rhode Island,2020-03-21,828,567
Rhode Island,2020-03-22,910,576
Rhode Island,2020-03-23,1080,674
Rhode Island,2020-03-24,961,640
Rhode Island,2020-03-25,1146,683
Rhode Island,2020-03-26,617,426
Rhode Island,2020-03-27,1002,630
Rhode Island,2020-03-28,946,577
Rhode Island,2020-03-29,893,507
Rhode Island,2020-03-30,812,547
Rhode Island,2020-03-31,1022,650
Rhode Island,2020-04-01,1122,712
Rhode Island,2020-04-02,1179,704
Rhode Island,2020-04-03,1090,664
Rhode Island,2020-04-04,994,542
Rhode Island,2020-04-05,914,507
Rhode Island,2020-04-06,1156,696
Rhode Island,2020-04-07,1070,645
Rhode Island,2020-04-08,1176,663
Rhode Island,2020-04-09,1136,625
Rhode Island,2020-04-10,1033,600
Rhode Island,2020-04-11,943,516
Rhode Island,2020-04-12,747,461
Rhode Island,2020-04-13,988,565
Rhode Island,2020-04-14,1039,623
Rhode Island,2020-04-15,1069,626
Rhode Island,2020-04-16,1095,642
Rhode Island,2020-04-17,967,567
Rhode Island,2020-04-18,937,554
Rhode Island,2020-04-19,1012,525
Rhode Island,2020-04-20,1011,591
Rhode Island,2020-04-21,862,557
Rhode Island,2020-04-22,1109,642
Rhode Island,2020-04-23,1066,635
Rhode Island,2020-04-24,1016,586
Rhode Island,2020-04-25,847,468
Rhode Island,2020-04-26,711,422
Rhode Island,2020-04-27,927,564
Rhode Island,2020-04-28,1087,598
Rhode Island,2020-04-29,1068,636
Rhode Island,2020-04-30,1023,605
Rhode Island,2020-05-01,915,531
Rhode Island,2020-05-02,638,352
Rhode Island,2020-05-03,529,347
Rhode Island,2020-05-04,852,514
Rhode Island,2020-05-05,1011,552
Rhode Island,2020-05-06,986,574
Rhode Island,2020-05-07,1047,562
Rhode Island,2020-05-08,866,502
Rhode Island,2020-05-09,708,416
Rhode Island,2020-05-10,727,417
Rhode Island,2020-05-11,991,560
Rhode Island,2020-05-12,883,545
Rhode Island,2020-05-13,855,510
Rhode Island,2020-05-14,848,511
Rhode Island,2020-05-15,917,490
Rhode Island,2020-05-16,603,356
Rhode Island,2020-05-17,615,378
Rhode Island,2020-05-18,834,485
Rhode Island,2020-05-19,952,560
Rhode Island,2020-05-20,855,492
Rhode Island,2020-05-21,794,477
Rhode Island,2020-05-22,550,349
Rhode Island,2020-05-23,480,301
Rhode Island,2020-05-24,552,343
Rhode Island,2020-05-25,464,288
Rhode Island,2020-05-26,732,449
Rhode Island,2020-05-27,593,371
Rhode Island,2020-05-28,719,457
Rhode Island,2020-05-29,635,414
Rhode Island,2020-05-30,395,260
Rhode Island,2020-05-31,342,247
Rhode Island,2020-06-01,486,359
Rhode Island,2020-06-02,497,355
Rhode Island,2020-06-03,482,327
Rhode Island,2020-06-04,569,395
Rhode Island,2020-06-05,489,325
Rhode Island,2020-06-06,369,298
Rhode Island,2020-06-07,304,226
Rhode Island,2020-06-08,420,267
Rhode Island,2020-06-10,486,349
Rhode Island,2020-06-11,530,349
Rhode Island,2020-06-12,628,399
Rhode Island,2020-06-13,365,230
Rhode Island,2020-06-14,321,216
Rhode Island,2020-06-15,508,340
Rhode Island,2020-06-16,518,320
Rhode Island,2020-06-17,558,342
Rhode Island,2020-06-18,553,388
Rhode Island,2020-06-19,557,395
Rhode Island,2020-06-22,533,373
Rhode Island,2020-06-23,617,409
Rhode Island,2020-06-24,649,433
Rhode Island,2020-06-25,619,400
Rhode Island,2020-06-26,638,397
Rhode Island,2020-06-27,452,297
Rhode Island,2020-06-29,629,397
Rhode Island,2020-06-30,614,391
Rhode Island,2020-07-01,664,417
Rhode Island,2020-07-02,621,391
Rhode Island,2020-07-03,580,314
Rhode Island,2020-07-04,394,257
Rhode Island,2020-07-05,349,229
Rhode Island,2020-07-06,590,379
Rhode Island,2020-07-07,634,374
Rhode Island,2020-07-08,622,396
Rhode Island,2020-07-09,574,374
Rhode Island,2020-07-10,608,383
Rhode Island,2020-07-11,435,292
Rhode Island,2020-07-12,325,214
Rhode Island,2020-07-13,664,381
Rhode Island,2020-07-14,642,376
Rhode Island,2020-07-15,695,399
Rhode Island,2020-07-16,747,443
Rhode Island,2020-07-17,687,422
Rhode Island,2020-07-18,371,250
Rhode Island,2020-07-19,362,226
Rhode Island,2020-07-20,499,321
Rhode Island,2020-07-21,497,311
Rhode Island,2020-07-22,481,322
Rhode Island,2020-07-23,443,273
Rhode Island,2020-07-24,435,285
Rhode Island,2020-07-25,336,229
Rhode Island,2020-07-26,321,202
Rhode Island,2020-07-27,529,348
Rhode Island,2020-07-28,636,365
Rhode Island,2020-07-29,553,327
Rhode Island,2020-07-30,645,390
Rhode Island,2020-07-31,569,364
Rhode Island,2020-08-01,336,227
Rhode Island,2020-08-02,320,193
Rhode Island,2020-08-03,461,272
Rhode Island,2020-08-04,463,306
Rhode Island,2020-08-05,500,319
Rhode Island,2020-08-06,496,323
Rhode Island,2020-08-07,426,284
Rhode Island,2020-08-08,225,164
Rhode Island,2020-08-09,304,209
Rhode Island,2020-08-10,394,250
Rhode Island,2020-08-11,450,276
Rhode Island,2020-08-12,368,246
Rhode Island,2020-08-13,363,237
Rhode Island,2020-08-14,291,217
Rhode Island,2020-08-15,240,155
Rhode Island,2020-08-16,203,143
Rhode Island,2020-08-17,326,220
South Carolina,2020-03-01,0,0
South Carolina,2020-03-02,0,0
South Carolina,2020-03-03,0,0
South Carolina,2020-03-04,0,0
South Carolina,2020-03-05,0,0
South Carolina,2020-03-06,0,0
South Carolina,2020-03-07,0,0
South Carolina,2020-03-08,0,0
South Carolina,2020-03-09,0,0
South Carolina,2020-03-10,0,0
South Carolina,2020-03-11,0,0
South Carolina,2020-03-12,337,262
South Carolina,2020-03-13,2985,1924
South Carolina,2020-03-14,2611,1693
South Carolina,2020-03-15,2669,1645
South Carolina,2020-03-16,2731,1802
South Carolina,2020-03-17,2960,1911
South Carolina,2020-03-18,2826,1886
South Carolina,2020-03-19,2937,2007
South Carolina,2020-03-20,2890,1886
South Carolina,2020-03-21,2204,1505
South Carolina,2020-03-22,2321,1464
South Carolina,2020-03-23,2954,1835
South Carolina,2020-03-24,2793,1701
South Carolina,2020-03-25,2764,1714
South Carolina,2020-03-26,1606,1090
South Carolina,2020-03-27,2633,1600
South Carolina,2020-03-28,2230,1446
South Carolina,2020-03-29,2365,1421
South Carolina,2020-03-30,1926,1267
South Carolina,2020-03-31,2992,1791
South Carolina,2020-04-01,2992,1755
South Carolina,2020-04-02,2909,1769
South Carolina,2020-04-03,3060,1736
South Carolina,2020-04-04,2694,1533
South Carolina,2020-04-05,2525,1397
South Carolina,2020-04-06,3016,1675
South Carolina,2020-04-07,3034,1766
South Carolina,2020-04-08,3004,1699
South Carolina,2020-04-09,3332,1749
South Carolina,2020-04-10,2857,1531
South Carolina,2020-04-11,2439,1262
South Carolina,2020-04-12,2243,1199
South Carolina,2020-04-13,2339,1225
South Carolina,2020-04-14,2725,1577
South Carolina,2020-04-15,2776,1585
South Carolina,2020-04-16,2689,1502
South Carolina,2020-04-17,2463,1391
South Carolina,2020-04-18,2254,1275
South Carolina,2020-04-19,2472,1268
South Carolina,2020-04-20,2620,1483
South Carolina,2020-04-21,2253,1243
South Carolina,2020-04-22,2839,1511
South Carolina,2020-04-23,2625,1447
South Carolina,2020-04-24,2549,1413
South Carolina,2020-04-25,1965,1058
South Carolina,2020-04-26,1756,997
South Carolina,2020-04-27,2257,1283
South Carolina,2020-04-28,2476,1415
South Carolina,2020-04-29,2597,1414
South Carolina,2020-04-30,2290,1242
South Carolina,2020-05-01,2186,1309
South Carolina,2020-05-02,1737,1006
South Carolina,2020-05-03,1503,861
South Carolina,2020-05-04,2263,1254
South Carolina,2020-05-05,2617,1345
South Carolina,2020-05-06,2490,1345
South Carolina,2020-05-07,1983,1162
South Carolina,2020-05-08,2129,1207
South Carolina,2020-05-09,1623,951
South Carolina,2020-05-10,1471,845
South Carolina,2020-05-11,2300,1309
South Carolina,2020-05-12,2210,1266
South Carolina,2020-05-13,1989,1156
South Carolina,2020-05-14,2120,1247
South Carolina,2020-05-15,2035,1129
South Carolina,2020-05-16,1320,750
South Carolina,2020-05-17,1707,960
South Carolina,2020-05-18,2145,1248
South Carolina,2020-05-19,2403,1374
South Carolina,2020-05-20,2364,1362
South Carolina,2020-05-21,2106,1190
South Carolina,2020-05-22,1468,874
South Carolina,2020-05-23,1314,719
South Carolina,2020-05-24,1393,826
South Carolina,2020-05-25,1281,798
South Carolina,2020-05-26,1770,1081
South Carolina,2020-05-27,1666,994
South Carolina,2020-05-28,1909,1129
South Carolina,2020-05-29,1698,1043
South Carolina,2020-05-30,996,640
South Carolina,2020-05-31,900,616
South Carolina,2020-06-01,1379,1012
South Carolina,2020-06-02,1188,901
South Carolina,2020-06-03,1164,769
South Carolina,2020-06-04,1472,1041
South Carolina,2020-06-05,1213,871
South Carolina,2020-06-06,952,673
South Carolina,2020-06-07,834,594
South Carolina,2020-06-08,1144,770
South Carolina,2020-06-10,1591,1031
South Carolina,2020-06-11,1516,981
South Carolina,2020-06-12,1606,1034
South Carolina,2020-06-13,1003,715
South Carolina,2020-06-14,954,681
South Carolina,2020-06-15,1464,920
South Carolina,2020-06-16,1555,967
South Carolina,2020-06-17,1494,945
South Carolina,2020-06-18,1826,1193
South Carolina,2020-06-19,1895,1284
South Carolina,2020-06-22,1764,1116
South Carolina,2020-06-23,2037,1273
South Carolina,2020-06-24,1855,1183
South Carolina,2020-06-25,1976,1250
South Carolina,2020-06-26,2069,1251
South Carolina,2020-06-27,1736,1100
South Carolina,2020-06-29,1839,1144
South Carolina,2020-06-30,1948,1255
South Carolina,2020-07-01,2176,1350
South Carolina,2020-07-02,2346,1416
South Carolina,2020-07-03,2069,1203
South Carolina,2020-07-04,1579,956
South Carolina,2020-07-05,1061,673
South Carolina,2020-07-06,1780,1079
South Carolina,2020-07-07,1837,1122
South Carolina,2020-07-08,1952,1191
South Carolina,2020-07-09,1971,1338
South Carolina,2020-07-10,2252,1313
South Carolina,2020-07-11,1700,1093
South Carolina,2020-07-12,1644,974
South Carolina,2020-07-13,2180,1288
South Carolina,2020-07-14,2282,1337
South Carolina,2020-07-15,2333,1393
South Carolina,2020-07-16,2666,1476
South Carolina,2020-07-17,2372,1365
South Carolina,2020-07-18,1461,952
South Carolina,2020-07-19,1236,720
South Carolina,2020-07-20,2191,1244
South Carolina,2020-07-21,2031,1105
South Carolina,2020-07-22,1861,1041
South Carolina,2020-07-23,1504,872
South Carolina,2020-07-24,1619,900
South Carolina,2020-07-25,1457,876
South Carolina,2020-07-26,1184,728
South Carolina,2020-07-27,1753,1039
South Carolina,2020-07-28,2277,1229
South Carolina,2020-07-29,2028,1132
South Carolina,2020-07-30,2328,1310
South Carolina,2020-07-31,1957,1110
South Carolina,2020-08-01,1210,710
South Carolina,2020-08-02,1215,674
South Carolina,2020-08-03,1768,927
South Carolina,2020-08-04,1616,885
South Carolina,2020-08-05,1938,929
South Carolina,2020-08-06,1878,968
South Carolina,2020-08-07,2043,969
South Carolina,2020-08-08,1121,601
South Carolina,2020-08-09,1435,659
South Carolina,2020-08-10,1821,967
South Carolina,2020-08-11,1825,892
South Carolina,2020-08-12,1346,747
South Carolina,2020-08-13,1358,742
South Carolina,2020-08-14,1449,624
South Carolina,2020-08-15,1127,585
South Carolina,2020-08-16,960,452
South Carolina,2020-08-17,1424,688
South Dakota,2020-03-01,0,0
South Dakota,2020-03-02,0,0
South Dakota,2020-03-03,0,0
South Dakota,2020-03-04,0,0
South Dakota,2020-03-05,0,0
South Dakota,2020-03-06,0,0
South Dakota,2020-03-07,0,0
South Dakota,2020-03-08,0,0
South Dakota,2020-03-09,0,0
South Dakota,2020-03-10,0,0
South Dakota,2020-03-11,0,0
South Dakota,2020-03-12,34,31
South Dakota,2020-03-13,392,284
South Dakota,2020-03-14,347,229
South Dakota,2020-03-15,333,217
South Dakota,2020-03-16,391,261
South Dakota,2020-03-17,380,268
South Dakota,2020-03-18,346,245
South Dakota,2020-03-19,388,277
South Dakota,2020-03-20,377,262
South Dakota,2020-03-21,321,215
South Dakota,2020-03-22,309,203
South Dakota,2020-03-23,428,263
South Dakota,2020-03-24,440,282
South Dakota,2020-03-25,383,266
South Dakota,2020-03-26,173,126
South Dakota,2020-03-27,358,252
South Dakota,2020-03-28,348,211
South Dakota,2020-03-29,300,192
South Dakota,2020-03-30,283,175
South Dakota,2020-03-31,355,229
South Dakota,2020-04-01,426,266
South Dakota,2020-04-02,394,246
South Dakota,2020-04-03,397,253
South Dakota,2020-04-04,347,219
South Dakota,2020-04-05,411,204
South Dakota,2020-04-06,347,230
South Dakota,2020-04-07,415,231
South Dakota,2020-04-08,546,282
South Dakota,2020-04-09,445,278
South Dakota,2020-04-10,429,265
South Dakota,2020-04-11,423,236
South Dakota,2020-04-12,367,189
South Dakota,2020-04-13,387,212
South Dakota,2020-04-14,460,267
South Dakota,2020-04-15,453,261
South Dakota,2020-04-16,452,253
South Dakota,2020-04-17,457,240
South Dakota,2020-04-18,347,187
South Dakota,2020-04-19,336,189
South Dakota,2020-04-20,387,212
South Dakota,2020-04-21,321,182
South Dakota,2020-04-22,448,215
South Dakota,2020-04-23,406,233
South Dakota,2020-04-24,382,207
South Dakota,2020-04-25,308,156
South Dakota,2020-04-26,237,125
South Dakota,2020-04-27,339,194
South Dakota,2020-04-28,371,199
South Dakota,2020-04-29,374,188
South Dakota,2020-04-30,341,191
South Dakota,2020-05-01,357,176
South Dakota,2020-05-02,242,146
South Dakota,2020-05-03,189,119
South Dakota,2020-05-04,409,206
South Dakota,2020-05-05,361,189
South Dakota,2020-05-06,325,188
South Dakota,2020-05-07,280,167
South Dakota,2020-05-08,278,168
South Dakota,2020-05-09,245,146
South Dakota,2020-05-10,220,131
South Dakota,2020-05-11,332,191
South Dakota,2020-05-12,340,194
South Dakota,2020-05-13,302,195
South Dakota,2020-05-14,318,180
South Dakota,2020-05-15,279,163
South Dakota,2020-05-16,180,114
South Dakota,2020-05-17,142,98
South Dakota,2020-05-18,208,131
South Dakota,2020-05-19,328,190
South Dakota,2020-05-20,286,178
South Dakota,2020-05-21,262,154
South Dakota,2020-05-22,198,110
South Dakota,2020-05-23,165,114
South Dakota,2020-05-24,179,109
South Dakota,2020-05-25,154,95
South Dakota,2020-05-26,221,141
South Dakota,2020-05-27,252,145
South Dakota,2020-05-28,279,151
South Dakota,2020-05-29,214,139
South Dakota,2020-05-30,128,83
South Dakota,2020-05-31,138,81
South Dakota,2020-06-01,154,115
South Dakota,2020-06-02,137,90
South Dakota,2020-06-03,198,134
South Dakota,2020-06-04,175,120
South Dakota,2020-06-05,162,105
South Dakota,2020-06-06,131,79
South Dakota,2020-06-07,66,54
South Dakota,2020-06-08,140,93
South Dakota,2020-06-10,180,134
South Dakota,2020-06-11,158,103
South Dakota,2020-06-12,169,113
South Dakota,2020-06-13,144,97
South Dakota,2020-06-14,80,62
South Dakota,2020-06-15,155,105
South Dakota,2020-06-16,254,135
South Dakota,2020-06-17,210,135
South Dakota,2020-06-18,172,129
South Dakota,2020-06-19,166,108
South Dakota,2020-06-22,173,111
South Dakota,2020-06-23,201,133
South Dakota,2020-06-24,195,133
South Dakota,2020-06-25,233,162
South Dakota,2020-06-26,189,123
South Dakota,2020-06-27,153,109
South Dakota,2020-06-29,203,126
South Dakota,2020-06-30,183,131
South Dakota,2020-07-01,204,136
South Dakota,2020-07-02,245,141
South Dakota,2020-07-03,214,133
South Dakota,2020-07-04,165,111
South Dakota,2020-07-05,124,98
South Dakota,2020-07-06,242,143
South Dakota,2020-07-07,185,125
South Dakota,2020-07-08,288,186
South Dakota,2020-07-09,280,174
South Dakota,2020-07-10,201,140
South Dakota,2020-07-11,150,111
South Dakota,2020-07-12,127,89
South Dakota,2020-07-13,202,138
South Dakota,2020-07-14,241,137
South Dakota,2020-07-15,269,170
South Dakota,2020-07-16,375,223
South Dakota,2020-07-17,337,235
South Dakota,2020-07-18,196,131
South Dakota,2020-07-19,132,85
South Dakota,2020-07-20,186,109
South Dakota,2020-07-21,216,133
South Dakota,2020-07-22,205,141
South Dakota,2020-07-23,200,117
South Dakota,2020-07-24,177,108
South Dakota,2020-07-25,177,109
South Dakota,2020-07-26,184,118
South Dakota,2020-07-27,281,148
South Dakota,2020-07-28,373,183
South Dakota,2020-07-29,317,165
South Dakota,2020-07-30,359,194
South Dakota,2020-07-31,265,134
South Dakota,2020-08-01,151,98
South Dakota,2020-08-02,132,84
South Dakota,2020-08-03,261,124
South Dakota,2020-08-04,240,131
South Dakota,2020-08-05,248,142
South Dakota,2020-08-06,271,161
South Dakota,2020-08-07,195,118
South Dakota,2020-08-08,207,94
South Dakota,2020-08-09,127,92
South Dakota,2020-08-10,242,150
South Dakota,2020-08-11,211,140
South Dakota,2020-08-12,175,116
South Dakota,2020-08-13,181,103
South Dakota,2020-08-14,165,99
South Dakota,2020-08-15,138,80
South Dakota,2020-08-16,99,73
South Dakota,2020-08-17,164,95
Tennessee,2020-03-01,0,0
Tennessee,2020-03-02,0,0
Tennessee,2020-03-03,0,0
Tennessee,2020-03-04,0,0
Tennessee,2020-03-05,0,0
Tennessee,2020-03-06,0,0
Tennessee,2020-03-07,0,0
Tennessee,2020-03-08,0,0
Tennessee,2020-03-09,0,0
Tennessee,2020-03-10,0,0
Tennessee,2020-03-11,0,0
Tennessee,2020-03-12,694,568
Tennessee,2020-03-13,6862,4411
Tennessee,2020-03-14,6189,4093
Tennessee,2020-03-15,6072,3843
Tennessee,2020-03-16,6634,4330
Tennessee,2020-03-17,6691,4410
Tennessee,2020-03-18,6889,4480
Tennessee,2020-03-19,6513,4365
Tennessee,2020-03-20,6845,4536
Tennessee,2020-03-21,5395,3616
Tennessee,2020-03-22,6072,3914
Tennessee,2020-03-23,6502,4028
Tennessee,2020-03-24,6215,3810
Tennessee,2020-03-25,5960,3695
Tennessee,2020-03-26,3710,2335
Tennessee,2020-03-27,6394,3752
Tennessee,2020-03-28,5590,3377
Tennessee,2020-03-29,5870,3381
Tennessee,2020-03-30,4470,2853
Tennessee,2020-03-31,6596,3946
Tennessee,2020-04-01,6982,3960
Tennessee,2020-04-02,6808,3922
Tennessee,2020-04-03,6125,3586
Tennessee,2020-04-04,5919,3373
Tennessee,2020-04-05,5702,3144
Tennessee,2020-04-06,6371,3542
Tennessee,2020-04-07,6528,3815
Tennessee,2020-04-08,6684,3704
Tennessee,2020-04-09,6631,3627
Tennessee,2020-04-10,6454,3407
Tennessee,2020-04-11,5277,2965
Tennessee,2020-04-12,4583,2630
Tennessee,2020-04-13,5527,2909
Tennessee,2020-04-14,6406,3592
Tennessee,2020-04-15,6647,3745
Tennessee,2020-04-16,5879,3267
Tennessee,2020-04-17,5609,3071
Tennessee,2020-04-18,5311,2776
Tennessee,2020-04-19,5495,2723
Tennessee,2020-04-20,6211,3265
Tennessee,2020-04-21,5098,2847
Tennessee,2020-04-22,5885,3214
Tennessee,2020-04-23,5886,3293
Tennessee,2020-04-24,5478,3083
Tennessee,2020-04-25,4620,2395
Tennessee,2020-04-26,3972,2176
